,Sample_00,Sample_01,Sample_02,Sample_03,Sample_04,Sample_05,Sample_06,Sample_07,Sample_08,Sample_09,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19
Gene_0266,8.446561826510742,5.603215750095909,10.168396488087085,8.42060608044399,8.396787034354974,7.981635293229722,6.9644851055555606,8.435604679497452,8.951176871857164,4.50620861730889,6.922478325307809,7.490106059192821,8.512341211388556,10.386622011854252,6.456518370806435,7.004076306364316,6.9749317787069,6.396944819790917,7.305627009775475,9.541604439975941
Gene_0267,5.892329009271309,8.855628790305806,4.596195539963329,6.877324007115588,7.341021399564028,11.34971934582813,7.450395390494624,3.5975130530981634,4.0022221862775,8.068059172693362,9.227541711579818,8.750911715254505,8.335140211601981,10.324519195011334,6.920817558525737,9.78982111205365,4.735970229947165,6.190104334123868,4.385917210136368,7.450309398660416
Gene_0268,7.907477565467315,8.22820298445304,8.12376670577427,6.144893338376544,7.619518311173569,5.005106662788503,10.7264579502645,7.392747854203998,7.022227761912617,11.177880656888165,5.515506932901541,5.748825771936062,5.80755935026287,7.864257236601036,8.863263259275195,9.479350936235667,13.143990634989937,3.5011350915984725,9.217471178248834,6.885738854855537
Gene_0269,6.827169702222453,6.760455743492245,6.182460658384054,11.369049669206904,9.684594654027805,8.04639195711475,10.702031504974,4.974942069402249,5.338589737338148,3.6440645356106245,6.601170919753425,8.323397053409506,8.205717155864669,8.298683822119761,5.177886337867836,9.606309485228044,8.479255036477996,9.466108562931996,4.214475644819896,8.62298171759558
Gene_0270,5.624469520164946,7.205353494897277,9.068729797272766,8.182187212511826,6.296920040441362,8.012546312368837,4.936929369512714,10.300534791796592,7.589431961007498,10.237099888510652,6.946936625807914,6.952848023186834,6.471626426724307,9.75234786338615,6.581137685343048,9.289190864830353,7.23509520466142,4.048073400216761,6.859371864427068,5.641783571274304
Gene_0271,8.067805447364675,5.61918452865102,9.851950201429233,7.817848279293946,7.644808010482522,9.311784275575166,9.927813868151725,7.959802496460696,6.457599400901419,4.452060767775741,6.62790048592964,6.765575506704077,8.214114905984594,7.309706237723946,9.375865944102856,6.774033457458621,7.885917666294117,10.367974886393778,8.683650427909933,7.879924916622871
Gene_0272,6.796111116129646,6.733537206570046,6.298773494096104,6.917986268434201,9.511331677488629,7.556223457415463,5.300453861237537,11.536338586119566,8.639930382290325,5.186113198973661,7.116302145518352,8.221772765656835,11.409184186594754,5.783775083482261,9.952081438711893,10.798972853944687,6.74269138985086,7.444972762279533,5.927381505252459,7.593077717839391
Gene_0273,7.926820051314138,9.319299996164741,10.180366942040894,6.503807870756706,4.065349871548011,7.957510441447516,8.58707505993728,8.498835375370083,7.346653504981912,8.24950419932787,11.030889616704496,8.76346833792502,7.253263149993831,6.9996043658080085,7.660295284644539,11.273479923661279,7.633398580947605,7.960411310958584,7.035372858127394,10.197966714883929
Gene_0274,11.91967450948935,8.901226098862777,8.165545807570851,8.07356566634847,3.2313864224285087,9.490301728569635,8.268332831991687,8.85668410132145,6.577075611832591,7.231086242045817,7.177950126993654,10.043245968146078,7.242480326793814,12.165320644219594,8.861724838030074,5.448634680008537,7.742907413496086,6.696649755687169,3.6112350603599515,11.19894188022758
Gene_0275,9.406285084440007,9.066414635798624,8.330807320599408,5.235964862615125,7.0327657208891265,9.683561549568026,5.897559940434995,2.9364613674983726,7.545787984438148,7.716484891944923,8.271126832829419,9.457037287029072,9.275211624462417,8.517539610487843,10.391062776173419,4.962060438373371,9.00916362895478,9.253076726673886,5.5208754278395205,4.994258782635221
Gene_0276,6.508115747048797,6.676917114969417,9.50683892700486,6.770922432617811,6.287302963437592,6.776732526610882,10.237264668308423,8.026086748753904,7.641497949286176,7.7799890025978975,10.584120668653046,6.501656546793516,10.631016581880207,8.420992597843007,7.679161236049304,13.001800995868564,5.888721020402807,7.292628480865988,5.535137521672,9.904923941072338
Gene_0277,11.378377867303358,11.339845562809277,10.447897506292009,7.604759064408069,7.269518045020307,4.65766045501187,12.071747070363585,8.937956156296936,7.016086190261034,10.656113777973935,6.0544709664799985,8.813244068445348,7.654741731418331,9.277354279760601,7.872852921627757,5.098144217777552,8.151152745340076,10.097728283750724,7.941567188292029,9.550230243178172
Gene_0278,5.908941028651894,7.947478413460296,6.750979089822845,9.49396168020942,8.062983124523992,9.380147352673225,10.175420852315732,9.383237150242778,8.546236868587288,6.0035754829771895,7.994427778666197,6.933819195968334,7.3118720865915465,7.250931698499498,6.040148850435511,4.085322821732021,6.663713903344466,8.386758903848317,5.30364590914502,8.031364472943249
Gene_0279,11.80053684862193,10.046113110504479,11.28708301824106,8.782255753865453,10.335019645972892,6.552070539064426,6.711319465956032,2.5217195877250544,10.372290948084597,11.080647959639773,6.89364550930546,7.49209658720553,6.492275772618077,8.765307102954983,10.249865090606482,4.514456052237918,8.818877061284505,7.446656456561709,8.22678878393338,8.917988003348581
Gene_0280,7.623595122454358,7.792826293188439,7.572249664890722,9.940632403576563,8.837519920254993,8.441167075474722,5.458096557815434,7.242840513573691,9.797338320678348,8.075393146247846,9.319062939178277,11.533023600655268,10.077212138417632,8.186316675399485,6.978021659608546,2.8929008078882035,7.663230155054295,7.347975008366301,8.780732388790751,7.692189546050625
Gene_0281,7.359229881126411,4.441202138985559,6.120064341699867,8.953302081601114,11.431815262265388,7.804949232508753,8.655622147148247,9.904956313905611,6.3782121275995,8.733628086570885,6.519019787335683,9.729648876982022,8.302806095903465,8.59690362796288,6.434802805162822,9.41406471922157,12.169425842462033,5.984176609143588,7.320481984704952,8.463214948336184
Gene_0282,9.572812423991634,6.880907429421062,2.33393941971452,10.71837898832805,9.521012239168286,4.514104939026669,6.784862416440888,11.136364859054652,10.895592836915732,9.877280045357889,7.647775132080275,8.16597483762502,7.738148389747747,10.256479566537674,6.24831518700978,6.388400690231591,10.02054917367203,7.911277088976877,10.756934710907617,6.656975586038909
Gene_0283,7.89044327932235,6.155174030312093,8.014725362847134,5.042906126002402,7.024733158090075,5.127492270143764,9.387846466382516,9.433178679519303,4.5394745390313105,10.667771491001146,12.994830252839709,8.092012773472682,6.71777147955071,13.648661182006093,5.3620630033949785,8.040212933738196,8.359244545263847,10.69029524090483,8.719477950253577,7.002732208423097
Gene_0284,6.097631259224087,7.316356359507729,5.986145278109712,8.095650639569365,6.871607640279027,5.011924413420498,10.510291576749808,7.004654953141921,5.463726390049375,7.663481731024917,8.136743131935317,4.507066548841933,8.663295334251526,5.905684862619471,11.422057618381576,9.047921024153469,7.2002000197813665,6.509664459365299,7.790064584872752,9.225581483166579
Gene_0285,7.949011742829601,7.565682385726287,8.116740581635792,6.79228213752609,7.313588146313925,3.828415122189992,9.947452461704735,8.597595560643525,6.45308831193314,11.797469962710478,8.174032960784773,5.927712856049606,9.713474842940917,8.796096433018525,8.789159970968438,7.148488790696819,8.90099144755607,7.476483419557811,9.111882903291685,4.190111091978722
Gene_0286,7.132253074041622,11.444310195616389,6.465865089199399,6.792323405013627,7.10407732310005,5.570387728222713,3.5834384475434957,7.538827202952774,8.271718848163314,7.894989862922696,7.7102428761042265,8.086081741700776,10.045682943101529,7.619107628141567,6.8518348458254605,7.437749030223827,9.158693519513552,10.8240537570865,6.743712521661643,8.197867574057767
Gene_0287,8.67671488387192,6.014843986542354,8.040834334425837,5.06865228531581,4.461899392521202,8.733492815784514,7.232250517338434,8.404560815242439,7.9642100459833,6.047199902672405,7.909491396071327,5.53379738997029,10.781944716002801,5.288059310280072,7.6084294580628375,5.915456823905503,9.140842346721591,7.337137257436995,6.9626665607575795,9.706403090103109
Gene_0288,8.058861183355104,9.033288891871935,6.03734812696507,5.190366112144986,8.214415924080267,7.362307289010538,9.25286934490789,7.8401830946749005,8.41015067846926,4.753234940117514,11.776873879228514,7.671516029935936,9.395173940678397,6.327816659560747,8.616019804434682,5.39431047295051,8.904135676519342,7.288051831228334,8.058381007871136,9.395948060260196
Gene_0289,5.53491937755944,6.631016538774406,8.91464856217353,12.196442949093495,7.723835330677036,9.182272235847865,7.7860570602830395,11.884491189512598,4.505556666069489,8.189242089338716,4.7489119328758775,2.9868568589265667,8.594924106235633,8.278995592294917,7.430326124515597,7.787611819920493,14.196598868142516,7.483649723937131,9.020248722500149,6.701270360772238
Gene_0290,8.590465150081206,7.523532649888765,7.17896303454054,11.63779706440065,10.354369926368678,8.273493294798461,3.3915761281120664,7.277981553494861,13.406055128810166,7.538676666720583,10.206435144107317,10.883884803905202,8.43792783171195,6.316356736263695,3.129375336434223,9.36832641721791,6.370487994352904,8.352300903775385,5.500359320821271,7.469524919059595
Gene_0291,8.067438109802106,8.537187162088596,5.7703556252951715,10.393821897522704,6.806210430536058,4.651061079093509,7.781953160073073,8.06875061805292,8.32117886634352,10.724264807370158,7.527102326528281,7.760760751262457,5.793631237533813,9.641107005775794,8.368618128156207,7.159944545411675,4.190650613069073,10.888824390110175,5.544640071087885,6.817443981260588
Gene_0292,8.716689022152007,5.606884142766627,5.0129804434937135,3.7521048345986703,9.441993905811271,6.909627510547356,13.85454018494666,6.011289868738253,6.1570979531421575,6.869214059429197,8.486269310276978,7.059593322429377,9.224664428005024,6.042823220022691,5.236816563072837,4.403570521181785,3.5528516641256065,6.963861961049886,7.398039375213556,6.737125945033633
Gene_0293,10.486811594374323,10.45606041921627,7.330394025110996,4.412157773616074,6.866589783889895,6.800357212165877,6.6857300754438835,6.6045621922035105,6.693074208550385,7.226916768204481,6.728917802368887,8.416645017251184,8.720737431809722,6.17870982563502,10.542130652014066,6.039875396318772,4.764398772369326,8.761556142730104,6.365183731171321,8.642582941514776
Gene_0294,3.1926627977989392,10.784911882966135,9.344586816080804,4.999046901673997,5.042445752307429,11.344531808195056,6.525240193004083,6.3316303025347525,3.4678958117014345,7.298443588796892,7.544560770328494,9.43098619353897,5.201843143631049,4.959426415518781,8.901925269552954,10.013460142454129,4.857695297764234,10.163028172599482,8.075083682973643,10.183610678149291
Gene_0295,7.859559276964767,2.9554441650240992,7.696065235367922,10.120287637342539,6.212507961832571,7.2240700621850955,7.647732992898043,2.2009722402630363,11.342695150874953,6.197248640205651,9.011470864945597,7.826597727703582,10.51523811271872,8.812112244856161,7.530151456958051,6.21296981496144,9.595701402764277,4.253117392090767,9.291780840551786,5.801910496890255
Gene_0296,10.50456732391328,8.32259908532539,9.288247535700217,8.16397762764944,4.495245809718007,6.2785416732093235,9.344778675222765,8.333311634719688,10.361979810611345,8.806549126074344,6.066596218594681,6.407871724558732,8.205834781046475,3.3719118679997893,11.34688377124597,8.883493472755115,10.454069194097745,4.838792118381662,10.489130320710512,12.462997822055497
Gene_0297,5.358243289245365,9.542803589807534,8.002219889374587,4.9111323035035115,8.98576794370374,9.667206409674696,6.797746894662306,10.331833040510446,4.666473186421605,5.010487707100712,8.273194791177504,8.050770555944544,6.56685302315179,9.619188871943772,9.061788628431898,9.716278141868031,7.753727129295465,9.205160535956681,7.108699393940011,12.107637380173191
Gene_0298,6.374908459756028,12.210594858916625,8.069775894178818,5.248978220862515,10.736158700977203,8.251802776789917,9.702248196760475,10.447711837085187,8.67591110829005,6.815518310374371,9.9514267553385,8.001511014909191,9.371715637216838,3.6925388524170772,8.893963434019703,6.72282834970994,11.306619274357061,9.24617469577819,8.479715491698594,8.972619986700444
Gene_0299,6.003118294246564,11.246513381056108,11.982740836833809,8.785827021096432,11.180807137147276,6.8617036026549325,6.405772867550039,8.081849497457846,8.869882076735797,7.212026637513759,9.075536380736967,8.612778964146829,6.00338644941789,9.037586034903443,9.727056485043043,8.342938635180781,10.305296206523385,5.565192413006097,8.935900844263703,5.65943858720645
Gene_0300,5.771837283533825,6.73813833252442,6.11587963285151,6.904008362517724,7.571699378577622,9.674308972662768,7.357681922588595,4.828748586460815,10.28013569299032,6.32581973276992,7.882559145790743,8.893073013881423,8.399220836805565,10.188359095042951,8.958006286785517,6.277380840605784,12.357124347983323,8.388666926676466,7.7053195467569875,9.927850846111141
Gene_0301,8.498901891860145,8.798456385878655,12.984367997201375,7.449757143489907,7.364478211965208,8.233157024024928,10.143031871162076,4.986931939619202,4.0688882170469896,6.825769458759705,4.732154081881426,7.150337304948723,9.004999392258581,6.218502272895472,5.146346846437315,8.138674323430696,9.72508696923034,4.610053122966775,9.640464796611969,9.634612407476652
Gene_0302,9.908170204313256,10.436960429743372,12.404027849319231,7.287815902761889,8.219143160155717,7.167123133503949,8.003953689511622,11.065746711272624,5.309971032138662,6.277900655668849,10.754361873009122,10.040073013804179,7.273736706365844,9.70880400224144,8.682431684984067,11.000549218001975,8.149019187653545,10.051264227745165,13.28402382098524,9.196198310094932
Gene_0303,8.098656331589687,9.444893970441958,7.26943828359223,12.775935411049463,8.360142075391963,7.454133359548974,6.328621989959927,10.194440383212877,9.734374825655477,7.005291257171813,9.152902690244845,4.982888063574287,8.369941150146312,8.90551270415339,11.414659619118446,6.458362394542621,5.443294742395351,6.209144078149917,5.32686299937016,10.673314715517966
Gene_0304,11.097278590048074,8.640433155897657,10.442589891370297,8.267916761160471,7.809776704598468,7.333924761892477,7.379218017244869,4.904396887381937,8.528509527214679,7.919332179571913,9.490721448155751,8.18704699287722,7.6745925968618165,6.257613939984738,8.144306473643523,9.476474461632325,5.7133220178322786,8.174947507361479,8.466085903058968,6.563870432763471
Gene_0305,6.824287390184,8.461221697532428,5.7331579634147545,8.699847430498785,6.2092912526816,10.125707386066432,12.675655490776599,6.27848639659636,9.06841572474935,6.546516190235962,10.08190834759558,5.46948318182957,8.961173516855425,6.254022066221294,7.586030821803263,5.9379494497053855,9.644700941791507,6.326039291120826,9.103928518663656,7.311803943475335
Gene_0306,7.771055256402274,8.295511814800257,6.476350656682302,8.420734227081773,11.060669128708822,6.443810428334571,10.34362028654769,10.996195266975569,6.367690021943912,5.089890789818896,8.60392180034353,6.905184954466254,11.737206438326005,8.069615080999665,6.395601183929641,5.705680977976577,10.179809918181661,6.857632051831627,8.087657598920856,9.91160549022496
Gene_0307,7.031483296138339,7.908142342519679,7.966863180354959,9.366649023032183,9.181488671020652,7.559772537490343,8.127298122993036,7.256441976953023,5.044775186161111,8.515201714796259,11.784383521666136,6.232561718617874,6.453940580794594,6.258544456712517,9.449183557446245,8.89697090839288,7.682924615167087,6.16396187672207,8.184753583279848,4.870755745328392
Gene_0308,8.286853133714986,9.743048772175868,5.497601726732644,4.934963446340673,11.15887578338972,6.77648072099083,10.271895691887643,7.692004669604336,7.676090366117345,8.87682539899329,6.232002286507119,8.264994286991291,7.237021170351815,5.359013113189937,8.674964149452798,7.473384386244168,7.6859503431105844,5.579678113171685,11.182800735525609,9.753428372772232
Gene_0309,9.928311768343956,7.389110595116636,4.54163422099316,11.905834764979021,7.877804983988264,6.502400407959892,8.833603148966228,10.334241576006594,7.953898887829068,10.557150335878749,10.165999877033737,5.847237625195883,6.652419788681048,9.915074326559536,2.574774872379124,7.701088613670023,5.138337596750656,7.04689239713295,7.402359821941592,7.283511244184984
Gene_0310,6.895477495774783,5.805712700742372,12.583822533637372,11.734924008322702,5.675868359487434,11.164233502607134,7.2010690190542945,8.258374946663421,7.873452080206168,6.680502717492068,9.967704687212294,8.251773061153315,7.046897153561517,5.390821112399054,6.212809972561759,4.717239768795807,8.02444709683034,5.606668815431208,7.468878974962918,10.740203707220742
Gene_0311,10.398599145843171,7.935446211794765,7.8258305477137,11.759749098842017,9.041512240717422,7.344387080246954,5.147963765759096,8.787746436329487,9.658647545165724,6.736696950972712,8.582405510276065,7.272853410169942,7.631935201601994,3.0243558848753374,7.556437192567729,9.938738604816109,6.737194888866884,8.105052736430633,6.488098586616159,8.720883352585545
Gene_0312,7.566953604927653,6.121516918635987,10.665102935330255,9.85786402706443,6.790186472143651,8.995576618835555,9.074824005640762,9.284602470022351,4.6114882080098445,10.013213082065256,6.860602074148537,7.284344133117466,13.2757635045204,8.603746761442023,7.227355049105649,3.589411254488188,10.779528267892712,5.309580658382795,5.993122193000993,7.337295401824302
Gene_0313,10.832823583400586,9.546479973331518,7.68432498031948,8.616584127277642,6.799228614257789,8.279307379130701,8.146673489556273,9.937539791362706,9.934356244877899,8.98795476441129,7.275304884907795,9.483644588780253,7.816063067593907,5.836171262573734,7.1934244161781224,8.169053967568649,9.820431567329491,7.632943655685694,5.581602577520788,8.11348336659364
Gene_0314,8.226912080113104,8.371675257805506,9.83974303190886,10.037846480179796,6.811578255236666,6.767713083902113,5.919602578089053,9.397631340560952,10.89764021667543,7.369836144182154,7.5171388705500135,10.933565113797952,9.011115706430015,8.87247140960211,5.618166988052547,9.357456138558838,6.141727318980483,5.731959628130084,7.306456846466576,6.82841455310262
Gene_0315,7.556800611229922,5.118036730950163,9.917632612935344,10.255372589032858,4.105315051718371,9.9569156113331,6.378942740356747,9.713951073965571,7.863107014667169,8.057551128161997,7.629804701157562,10.424258408466972,5.520823974949943,9.215680677470017,10.2026603297791,9.432680161080821,12.649397828646835,6.942106474550602,9.914609645187063,7.787818729317159
Gene_0316,10.466812152705339,7.9846220085572615,7.224248436275061,10.612144407743259,7.01687612196214,5.174548482198888,6.966306233652343,9.238065893177065,10.784077503174183,8.222258750593024,10.63639413446805,5.2836501570448124,7.113473070364194,7.422849765691797,7.770881145054961,8.168188776500394,9.381821914784386,7.11038632365902,8.27805737390625,7.909754219351897
Gene_0317,6.1482201922177,7.772666621837129,7.712680940205764,7.6698388699939075,8.063518913162902,8.151347081226772,7.13540964178534,10.54542946794253,5.661038741593966,6.558059783060207,13.559927248447112,5.92401729002154,5.292490650580483,9.468953490002436,3.845760292452252,7.529452180055122,12.291649850152977,4.910128155693199,4.036071028522573,5.001637596084604
Gene_0318,9.796719136693971,10.249553439971624,6.974822406042982,9.366424808002138,10.78051065502398,11.57469282885965,7.507329437640304,3.3970565646600264,6.358242155180626,7.146391610129485,7.482122406843219,7.624281197982561,10.237789195861339,10.548856853375163,7.656652692150433,10.196969752103637,8.715322733262179,8.129011945725143,9.813088314219927,8.144504096475831
Gene_0319,12.115622354195525,5.123177666410882,6.969658201815965,7.7469622060921,8.878905380915981,10.535920974206178,7.951202865527686,5.1555407009875855,9.68502779291001,9.509917532283929,4.116282681241188,7.992391732658401,4.819716338639404,6.670697804995875,6.194382146074401,9.618529396483972,8.233660348344367,5.428817998487945,9.760131925914685,5.132388352143171
Gene_0320,8.660227580941887,6.371978661416889,7.26864583493896,9.008541496076768,9.042898798119058,10.67393814711192,7.835492600657093,8.612901725926681,7.12452535519135,8.363979765245595,8.878972096017023,7.803380305091248,4.3924990318150074,8.66294179266179,8.729122954710913,6.639653047304098,5.431225927854971,10.951758301007931,8.982891021788804,7.541837938156581
Gene_0321,5.725934233705026,6.356370343157308,10.605180793572464,8.275323881736092,6.898825865998587,9.019378462449312,6.371203625107352,11.001686060560758,10.70560106979345,7.066851857594447,6.7426595059382795,2.7637336026154404,5.036838456897264,5.321060450084488,8.270380681974771,7.347532591117281,5.309329025169517,7.437671915070886,9.010674295294697,9.055678699831175
Gene_0322,4.200659438282237,7.743473039032338,5.23331844605678,9.803457394280548,9.568292832706996,6.203945547351083,6.467909595199201,7.077465899003386,3.4944132105373216,8.671936346881154,7.454310907319739,9.940350165135719,5.803181564074895,6.761754103500136,4.986949483921769,5.991418873011494,5.636036007863562,9.991947357692892,6.603476302497215,8.248351369489226
Gene_0323,7.238473192276391,5.461069467974374,7.663399153656715,9.19820666372719,5.584481214913295,9.618225581462758,6.300558157044607,7.034032147854319,9.061366246020096,6.673127685561024,8.075149718671732,7.370618342423815,8.258736013407637,3.2385217889530056,4.340636369583834,9.231934012093676,10.074362811298101,6.179026592936958,7.511943295657732,8.589438505804603
Gene_0324,9.386435203317408,3.9446454566583027,6.2279195060432455,7.33484124030025,9.406280394472098,12.99686096744299,7.5439885463805645,5.1860450757920225,8.804536154402596,10.64199157908142,8.216028241959002,6.186702909691414,9.915987882960039,9.32709123699687,5.947838311608751,8.762851235068684,9.994531135317745,10.363780085117787,7.867102049381088,7.283841107641362
Gene_0325,10.454547644162526,5.57967899403823,8.87715858184201,5.259946745271142,10.130752544519206,7.483908968777677,10.537166471294938,8.982825512711054,5.55355953987614,10.849255464154487,11.102490532855459,9.76457298519843,6.47682426992756,7.3879720912851825,8.29085443481152,6.592579201337133,11.384693144926409,8.288652943452073,2.5933039057852856,8.67871162551244
Gene_0326,7.303685206365373,7.850146887763104,7.2627612684286005,9.614092833213375,10.239375557106762,8.566106324517307,7.321377625723682,7.917325590381659,8.039199233155257,6.395139920270326,9.15785729714247,8.920084647720932,11.080882479553347,10.510699560576949,6.62865016481974,9.640596749017929,6.098093233811056,9.391864201881699,6.966771602479785,5.953493553248832
Gene_0327,8.560090685394808,2.6508657436917185,4.4980488511895445,7.645016232451433,8.164883533269684,7.261362459683622,4.841127402564803,6.364216315722989,8.782418654474787,9.163563541256725,7.967553764808118,10.313667562073977,8.794794046918469,6.505088692083575,7.438995893176765,5.194267685584291,7.7837220192171666,10.224201238442678,9.370580169421936,10.804018651838245
Gene_0328,7.394229512402013,10.692199589028515,7.61339154710406,10.943170165139788,7.956286505115752,9.414462747608553,10.95022472861971,7.613144742837589,8.436777975088349,10.577726850412605,7.7339936721398725,5.358215434987677,12.28601410916982,7.060471071325726,8.317512101875085,10.312013338902254,6.783012192537596,5.98426417355574,8.507474593549667,4.413847204175221
Gene_0329,7.424187846264159,8.490077328630813,7.460096206349672,4.9130981136285055,11.188355912408024,8.207076307898351,10.862304235523482,7.4799274996391105,6.239976036618472,8.53836184051032,7.568425747343561,5.644477084017284,10.93956851757499,6.755459554212008,4.319467230408863,10.656332107914665,6.991403968374754,6.784352214768751,4.469224825940052,11.481882973193981
Gene_0330,5.421038825580625,8.1168989614113,9.82524064508088,8.843433866006194,7.8806913760156165,4.596668283425167,6.380550328465432,8.375600676085044,6.425651860026007,8.406718919997536,9.363486817630283,9.925005771600203,5.547641284374633,12.393292109957908,9.534958689108262,7.996571692661872,10.17907316615328,12.730815543999947,5.122559797886261,7.5494747150172925
Gene_0331,3.2431366802533432,8.38530306529605,8.730788483850281,7.921675769114481,6.6909328580033804,3.9009709676233495,8.747067366823538,10.91086896783065,6.817963088533136,8.88011985804629,4.863711373159899,8.914426127385028,7.2132354045106855,6.475164098794171,6.4792727175677385,7.21277683593398,8.76486663138507,5.375673597608964,7.205769336864295,7.917056444001704
Gene_0332,5.801921550936282,11.593330403350034,6.293009039877317,6.661126172733019,6.043384100355004,11.596960174276235,9.105810457198963,6.126815987512716,10.212463117719938,8.401397388577756,8.514506842223003,7.311045582495095,6.501168026086053,8.675532198109202,6.9098255400088195,11.63351125915021,5.461417789513792,11.072313545709891,7.7773623024043985,8.598171468042212
Gene_0333,9.666315533258869,6.739501409991128,9.728496769397273,2.5849122892376455,6.560020933556122,6.1518743853178695,5.492987975256477,7.570090323842098,8.771499936363389,9.405319996998612,8.481753514400815,6.668613070212906,8.738032875650335,8.248571389701702,9.872112335872032,9.553873405863033,8.060952827841257,6.205493987677486,6.694099688335839,6.900421280723934
Gene_0334,7.369467332167488,8.536100855179507,9.430348780256116,7.8977626139692445,8.032249575800945,8.286612610000008,6.96818937373532,6.149215484714087,4.48912420537858,6.609701283846255,8.946290906535573,6.594177123920865,7.52438592514812,8.932862574824634,9.041378992845338,5.840934295667922,9.994118712907284,10.254700178710971,5.74030028556288,6.352326260717692
Gene_0335,10.382181366292382,7.706292957489398,3.5604441050962983,5.200636990534628,7.501260749655038,5.673914699430796,7.173152458727118,8.064792427367157,10.924509208069457,7.419092167544422,10.145083599145519,10.85752032407354,10.868619338704152,8.569509186771137,4.073421704322051,8.921649730807731,10.096799775627082,7.837865789129165,11.489167740150497,9.719667122934915
Gene_0336,9.136546754305568,10.172761422411675,8.666739702521756,3.014379001209293,7.001722097059269,10.394336054495707,6.384817319803408,7.553054989526122,5.910327372193858,11.567845190403538,11.36298491483603,6.232262209718542,8.294596000778167,6.6390119044719045,9.229889278062757,9.019366154484658,9.62341114322653,8.663836895415775,13.870812412776935,5.944152469978523
Gene_0337,4.5787932911269715,7.213819598597077,4.864023468879465,5.015075459988014,5.9973706916040666,6.155622189136745,6.09076379609988,9.036437900890823,6.987621877829328,7.64097085025504,9.78846554900187,6.467354950437148,7.4709082025905555,8.731519972185831,4.1168643987595575,3.230188982098835,8.692234657595446,8.984028561133798,12.128440269704821,8.31618975173362
Gene_0338,9.63947943451619,7.609054712828052,8.594454443170173,11.334513683499068,3.752014363748729,8.827232515143361,12.271173460154731,8.564068438418685,11.301145926465695,6.741575700941115,7.935905011672573,8.067049404777174,3.5648178412824585,5.6636443442996,5.806249841232027,9.644132156065055,9.74430621136811,8.648072885413066,9.648205793711412,7.6717011745564525
Gene_0339,10.403863339079086,8.017576885264143,8.115728094853512,7.4688147334751775,9.368900955272856,7.1576023667741735,9.952862754396136,5.735701718567986,5.802167490543612,9.374853510253008,7.822911570833974,7.092217167693743,9.780115464950919,6.785477171827831,7.59959749139926,10.798455900142319,11.0782846916213,11.144796420540654,7.435748446132178,10.46140580996894
Gene_0340,6.102094344462643,6.186194250555878,3.299088294751278,11.34573640379706,6.272040301847843,7.74693484050588,6.179351316143432,9.390330496660281,7.24873267856532,5.390366219134101,8.883325128372121,5.1325399503795435,6.325188549369018,3.7862217707478383,5.152083775604787,8.357058339440956,4.070927923794151,5.037708550756569,7.995262167734384,6.912786207813895
Gene_0341,11.984073271918618,11.66779309204875,6.264155074497693,9.114275236806964,9.498565113758902,6.8050422839511935,5.008916927003592,7.975403101383884,7.654308650371778,7.128471006058762,8.88463373632897,6.498540785988802,5.696004904841714,8.218165940699663,8.771940185137751,5.646710112199894,9.856181221982162,4.459037724447844,6.843773082568713,7.483982927604782
Gene_0342,6.727552574696141,6.869879052897615,11.742148964616227,6.298231821922203,12.882443444943828,8.874253559462105,8.184110274623984,8.952480706775331,13.059855498503904,6.012813992137104,5.759164162127222,6.490267606856158,8.064286293929122,4.548457750374853,8.044678478637216,11.387094266827344,8.302814781249555,7.414629082049446,6.763679102632745,9.79702340910313
Gene_0343,6.348334453523905,11.692791841198495,11.866719495428715,8.513501597323575,7.9769698238467095,10.061319616483118,10.18959700445465,6.388016537881169,6.9468897337265965,5.355305130633409,8.818129876668115,9.333255766913782,5.300148724277454,7.089602190367682,5.305492164837302,6.202400379512325,9.102034120452599,6.533035866643441,7.398348087935402,4.745376544105369
Gene_0344,8.373980419449328,7.911453360310702,6.542081499933675,7.621971404635052,8.360589761006889,6.370263702181312,5.047474911996441,11.61114886537363,6.733454590579455,7.806479793626221,10.021679470040628,15.058110375140968,5.511027100222268,8.89965442745302,6.584895429411787,6.922419390846578,6.55957595798642,5.74869006439883,7.917417276430677,5.050994625903529
Gene_0345,9.89361513302374,8.110005872066749,8.84486994580288,7.067622776107554,7.265592131576503,8.575127810334656,5.671898735188349,7.284019131173328,6.280772972243092,6.218862378817971,3.780323518748717,10.67865317896,6.6269224936924624,10.3267521103271,10.137584642788585,5.428000586967013,5.823177528654309,13.121005918711369,11.501851883854286,7.936962973343792
Gene_0346,8.514746212834698,6.738307194105623,8.86470542840068,6.565636198555057,3.9352924714032307,5.356888426977898,8.042185495701174,5.737865528994824,7.865445070172931,5.850677921134274,6.435292154996013,9.706330612826383,8.494961095280209,7.980671157373306,9.757927946141303,8.961217186694695,10.893126582502735,7.08028147536972,7.140730042944982,5.3977814672173094
Gene_0347,7.14203856525516,9.929539788604892,10.599974744524268,9.920610336173336,4.411616266901127,10.166290425321469,4.322962753455858,9.796234648244695,7.26443094685789,9.405066627867711,5.335103304210868,10.342335265412293,5.0700505077902225,6.663090178293645,6.00381074446193,4.491430294355002,8.189055135176936,11.612178235673923,13.333810444640019,8.194311574172495
